,Voicing Recall,Voicing False Alarm,Raw Pitch Accuracy,Raw Chroma Accuracy,Overall Accuracy,track
0,0.588744588745,0.0285714285714,0.773448773449,0.792207792208,0.648187633262,71719_chorus_input
1,0.622368421053,0.308988764045,0.736842105263,0.764473684211,0.602345415778,45406_chorus_input
2,0.569127516779,0.0932642487047,0.731543624161,0.735570469799,0.575692963753,21045_verse_input
3,0.594955489614,0.0568181818182,0.695845697329,0.741839762611,0.633262260128,45392_verse_input
4,0.562254259502,0.0628571428571,0.786369593709,0.821756225426,0.578891257996,31143_chorus_input
5,0.63275862069,0.469273743017,0.696551724138,0.722413793103,0.513859275053,54192_chorus_input
6,0.704980842912,0.0774193548387,0.722860791826,0.730523627075,0.636460554371,54249_chorus_input
7,0.756066411239,0.2,0.740740740741,0.765006385696,0.641791044776,45382_verse_input
8,0.735930735931,0.110325318246,0.753246753247,0.753246753247,0.818763326226,66556_verse_input
9,0.44512195122,0.0744680851064,0.739329268293,0.8125,0.553304904051,61647_chorus_input
10,0.563076923077,0.128472222222,0.750769230769,0.78,0.63539445629,61647_verse_input
11,0.808457711443,0.291044776119,0.764925373134,0.778606965174,0.690831556503,54245_chorus_input
12,0.68029739777,0.18320610687,0.769516728625,0.789343246592,0.616204690832,45419_chorus_input
13,0.385057471264,0.103365384615,0.655172413793,0.72030651341,0.578891257996,54245_verse_input
14,0.385593220339,0.0739130434783,0.54802259887,0.612994350282,0.474413646055,45428_chorus_input
15,0.548257372654,0.0520833333333,0.621983914209,0.664879356568,0.536247334755,54212_chorus_input
16,0.656671664168,0.0848708487085,0.773613193403,0.793103448276,0.674840085288,54211_chorus_input
17,0.862348178138,0.172214182344,0.838056680162,0.838056680162,0.819829424307,66559_verse_input
18,0.612998522895,0.134099616858,0.745937961595,0.776957163959,0.608742004264,45369_verse_input
19,0.557803468208,0.252032520325,0.793352601156,0.838150289017,0.561833688699,71710_verse_input
20,0.533757961783,0.0653594771242,0.68025477707,0.684076433121,0.53091684435,45386_chorus_input
21,0.566990291262,0.508274231678,0.67572815534,0.803883495146,0.475479744136,31119_verse_input
22,0.884665792923,0.234285714286,0.884665792923,0.887287024902,0.818763326226,45381_chorus_input
23,0.118491921005,0.125984251969,0.538599640934,0.65170556553,0.401918976546,45428_verse_input
24,0.52417302799,0.0460526315789,0.778625954198,0.786259541985,0.547974413646,66561_chorus_input
25,0.645161290323,0.208888888889,0.741935483871,0.771388499299,0.586353944563,45387_chorus_input
26,0.832876712329,0.100961538462,0.880821917808,0.883561643836,0.797441364606,45425_chorus_input
27,0.791158536585,0.308510638298,0.890243902439,0.905487804878,0.71855010661,54186_verse_input
28,0.366352201258,0.211920529801,0.657232704403,0.683962264151,0.438166311301,21054_verse_input
29,0.557719054242,0.182648401826,0.781641168289,0.791376912378,0.569296375267,31100_chorus_input
30,0.854077253219,0.197033898305,0.907725321888,0.920600858369,0.799573560768,45415_chorus_input
