,Precision,Recall,Accuracy,Substitution Error,Miss Error,False Alarm Error,Total Error,Chroma Precision,Chroma Recall,Chroma Accuracy,Chroma Substitution Error,Chroma Miss Error,Chroma False Alarm Error,Chroma Total Error,track
0,0.602734697623,0.570907036377,0.41481668614,0.0961362944935,0.332956669129,0.280151245165,0.709244208788,0.647196476094,0.613020991786,0.459476187374,0.0540223390847,0.332956669129,0.280151245165,0.667130253379,M_u_s_i_c_D_e_l_t_a___S_w_i_n_g_J_a_z_z___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
1,0.448137014259,0.478263428992,0.300991016023,0.250154525386,0.271582045622,0.33880794702,0.860544518028,0.540803662539,0.577159676233,0.387338271605,0.151258278146,0.271582045622,0.33880794702,0.761648270787,M_u_s_i_c_D_e_l_t_a___F_u_s_i_o_n_J_a_z_z___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
2,0.470218796055,0.463151547635,0.304340807701,0.216378578766,0.320469873599,0.305440171513,0.842288623878,0.56444847523,0.555964982804,0.389057323248,0.123565143597,0.320469873599,0.305440171513,0.749475188709,A_C_l_a_s_s_i_c_E_d_u_c_a_t_i_o_n___N_i_g_h_t_O_w_l___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
3,0.561250252474,0.580266249021,0.399188335009,0.15781780214,0.261915948838,0.295797441921,0.7155311929,0.60210058574,0.622500652571,0.441057887923,0.11558339859,0.261915948838,0.295797441921,0.67329678935,M_u_s_i_c_D_e_l_t_a___G_o_s_p_e_l___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
4,0.44772309194,0.451306503188,0.289912851118,0.145749370873,0.402944125939,0.410947758794,0.959641255605,0.523219581785,0.52740723922,0.356212700157,0.0696486348413,0.402944125939,0.410947758794,0.883540519574,C_r_e_e_p_o_i_d___O_l_d_T_r_e_e___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
5,0.370051391104,0.230623108696,0.165606610941,0.11481456939,0.654562321914,0.277781459148,1.04715835045,0.47538543328,0.296269299583,0.223270911361,0.0491683785037,0.654562321914,0.277781459148,0.981512159565,G_r_a_n_t_s___P_u_n_c_h_D_r_u_n_k___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
6,0.493362275072,0.509767593044,0.334606358012,0.0724849666829,0.417747440273,0.450999512433,0.941231919389,0.507927519819,0.52481716236,0.347921649751,0.0574353973671,0.417747440273,0.450999512433,0.926182350073,S_t_r_a_n_d_O_f_O_a_k_s___S_p_a_c_e_s_t_a_t_i_o_n___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
7,0.653307392996,0.481986507823,0.383815293176,0.0652361131046,0.452777379073,0.190541122434,0.708554614612,0.675,0.497990526769,0.401678726483,0.0492320941582,0.452777379073,0.190541122434,0.692550595665,M_a_t_t_h_e_w_E_n_t_w_i_s_t_l_e___D_o_n_t_Y_o_u_E_v_e_r___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
8,0.558442861443,0.31016132178,0.249077036672,0.0833356551782,0.606503023042,0.161906884734,0.851745562955,0.622203270794,0.345574099356,0.28563861637,0.0479228776016,0.606503023042,0.161906884734,0.816332785378,A_u_c_t_i_o_n_e_e_r___O_u_r_F_u_t_u_r_e_F_a_c_e_s___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
9,0.468355001806,0.592298689807,0.354174134194,0.145405760283,0.26229554991,0.526931750064,0.934633060257,0.552207475623,0.698341563669,0.445855809885,0.0393628864214,0.26229554991,0.526931750064,0.828590186396,P_o_r_t_S_t_W_i_l_l_o_w___S_t_a_y_E_v_e_n___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
10,0.704977157971,0.443101103219,0.373788883223,0.0992292579719,0.457669638809,0.086202206438,0.643101103219,0.747535465256,0.469850385371,0.405504108517,0.0724799758199,0.457669638809,0.086202206438,0.616351821067,M_a_t_t_h_e_w_E_n_t_w_i_s_t_l_e___T_h_e_F_l_a_x_e_n_F_i_e_l_d___M_I_X___c_o_m_p_l_e_t_e___n_o_s_y_n_t_h___i_n_p_u_t
