,Precision,Recall,Accuracy,Substitution Error,Miss Error,False Alarm Error,Total Error,Chroma Precision,Chroma Recall,Chroma Accuracy,Chroma Substitution Error,Chroma Miss Error,Chroma False Alarm Error,Chroma Total Error,track
0,0.612668198228,0.783316549178,0.52388168603,0.0981033903995,0.118580060423,0.39711312521,0.613796576032,0.647915982934,0.828382007385,0.571238425926,0.053037932192,0.118580060423,0.39711312521,0.568731117825,0_6___D_i_e_S_o_n_n_e___i_n_p_u_t
1,0.624744376278,0.797759758109,0.539326364692,0.0965503023639,0.105689939527,0.382627817482,0.584868059373,0.653266602088,0.834180868609,0.57818528221,0.0601291918637,0.105689939527,0.382627817482,0.548446948873,0_4___C_h_r_i_s_t_e_D_u_B_e_i_s_t_a_n_d___i_n_p_u_t
2,0.67769874957,0.818893817577,0.589364992268,0.0768644302745,0.104241752149,0.312586637095,0.493692819518,0.713548239073,0.862212364846,0.640510760993,0.0335458830053,0.104241752149,0.312586637095,0.450374272248,0_2___A_c_h_L_i_e_b_e_n_C_h_r_i_s_t_e_n___i_n_p_u_t
3,0.630193164933,0.788444378346,0.539044229792,0.105517549078,0.106038072576,0.357153480071,0.568709101725,0.685824665676,0.858045806068,0.615938934557,0.0359161213563,0.106038072576,0.357153480071,0.499107674004,1_0___N_u_n_B_i_t_t_e_n___i_n_p_u_t
4,0.674356042774,0.802416773367,0.578325066328,0.0833866837388,0.114196542894,0.30409731114,0.501680537772,0.701055888089,0.834186939821,0.615311965055,0.0516165172855,0.114196542894,0.30409731114,0.469910371319,0_5___D_i_e_N_a_c_h_t___i_n_p_u_t
5,0.60561760841,0.812472454826,0.531344574146,0.107205817541,0.0803217276333,0.421881886294,0.609409431468,0.633623521682,0.850044072279,0.569919479944,0.0696342000881,0.0803217276333,0.421881886294,0.571837814015,0_3___C_h_r_i_s_t_e_d_e_r_d_u_b_i_s_t_T_a_g_u_n_d_L_i_c_h_t___i_n_p_u_t
6,0.586046877458,0.847089586176,0.52998079522,0.0984538426558,0.0544565711687,0.49988631196,0.652796725784,0.617114991348,0.891996361983,0.574209601874,0.0535470668486,0.0544565711687,0.49988631196,0.607889949977,0_1___A_c_h_G_o_t_t_u_n_d_H_e_r_r___i_n_p_u_t
7,0.733141002524,0.864076844611,0.65733316089,0.056953417205,0.0789697381843,0.257565453927,0.393488609317,0.760043274432,0.895783747025,0.698296998211,0.0252465147909,0.0789697381843,0.257565453927,0.361781706902,0_8___F_u_e_r_D_e_i_n_e_n_T_h_r_o_n___i_n_p_u_t
8,0.572861984185,0.816073457024,0.507356403013,0.0990155244226,0.0849110185536,0.509466111321,0.693392654298,0.602764303276,0.85867095797,0.548361745859,0.056418023476,0.0849110185536,0.509466111321,0.650795153351,0_9___J_e_s_u_s___i_n_p_u_t
9,0.611190538082,0.803296891015,0.531626250636,0.0975401434916,0.0991629654937,0.413477963785,0.610181072771,0.647062646218,0.850444140758,0.580955715036,0.0503928937479,0.0991629654937,0.413477963785,0.563033823027,0_7___H_e_r_r_G_o_t_t___i_n_p_u_t
