,Precision,Recall,Accuracy,Substitution Error,Miss Error,False Alarm Error,Total Error,Chroma Precision,Chroma Recall,Chroma Accuracy,Chroma Substitution Error,Chroma Miss Error,Chroma False Alarm Error,Chroma Total Error,track
0,0.681413994169,0.538971520812,0.430492241101,0.129655251931,0.331373227257,0.122333679234,0.583362158423,0.740816326531,0.585956416465,0.48626925653,0.0826703562781,0.331373227257,0.122333679234,0.53637726277,P_S_0_1___B_e_e_t_h_o_v_e_n___a_u_d_i_o___i_n_p_u_t
1,0.614120225423,0.611154385418,0.441580369203,0.166069481228,0.222776133354,0.217946720673,0.606792335255,0.665309956168,0.662096899829,0.496669393479,0.115126966817,0.222776133354,0.217946720673,0.555849820844,S_Q_0_3___S_c_h_u_b_e_r_t___a_u_d_i_o___i_n_p_u_t
2,0.558084956583,0.467741935484,0.341323381656,0.141227380016,0.3910306845,0.229150275374,0.76140833989,0.621450363764,0.520849724626,0.395400925788,0.0881195908733,0.3910306845,0.229150275374,0.708300550747,P_S_0_2___C_h_o_p_i_n___a_u_d_i_o___i_n_p_u_t
3,0.426355578728,0.456270051611,0.282713915298,0.242293206863,0.301436741526,0.371599944204,0.915329892593,0.539494264859,0.577346910308,0.386750140161,0.121216348166,0.301436741526,0.371599944204,0.794253033896,V_S_0_1___S_c_h_u_m_a_n_n___a_u_d_i_o___i_n_p_u_t
4,0.633828996283,0.561735174145,0.424104234528,0.204424223408,0.233840602447,0.12009727016,0.558362096015,0.718445742609,0.636727329777,0.509573733442,0.129432067775,0.233840602447,0.12009727016,0.483369940383,P_Q_0_3___F_a_r_r_a_n_c___a_u_d_i_o___i_n_p_u_t
5,0.634433146573,0.588439083852,0.43944039862,0.211329954449,0.200230961699,0.12773465067,0.539295566819,0.708584076918,0.657214345288,0.517373737374,0.142554693013,0.200230961699,0.12773465067,0.470520305383,V_S_0_4___F_r_a_n_c_k___a_u_d_i_o___i_n_p_u_t
6,0.842950819672,0.451924767094,0.416828793774,0.083538407453,0.464536825453,0.000659166813148,0.548734399719,0.943442622951,0.505800667956,0.49091529472,0.0296625065917,0.464536825453,0.000659166813148,0.494858498857,P_Q_0_2___E_l_g_a_r___a_u_d_i_o___i_n_p_u_t
7,0.749474789916,0.62138036142,0.514512349017,0.115392989332,0.263226649249,0.0923143914653,0.470934030046,0.769957983193,0.638362725887,0.536112634851,0.0984106248639,0.263226649249,0.0923143914653,0.453951665578,S_Q_0_2___J_a_n_a_c_e_k___a_u_d_i_o___i_n_p_u_t
8,0.694621695533,0.753881278539,0.566218919691,0.139193302892,0.106925418569,0.192237442922,0.438356164384,0.749877287708,0.813850837139,0.640090979829,0.0792237442922,0.106925418569,0.192237442922,0.378386605784,S_Q_0_1___B_e_e_t_h_o_v_e_n___a_u_d_i_o___i_n_p_u_t
9,0.427872860636,0.667489342607,0.352697095436,0.203948844514,0.128561812879,0.688579762172,1.02109041956,0.468862361571,0.731433699798,0.4,0.140004487323,0.128561812879,0.688579762172,0.957146062374,P_S_0_3___M_o_z_a_r_t___a_u_d_i_o___i_n_p_u_t
