,Precision,Recall,Accuracy,Substitution Error,Miss Error,False Alarm Error,Total Error,Chroma Precision,Chroma Recall,Chroma Accuracy,Chroma Substitution Error,Chroma Miss Error,Chroma False Alarm Error,Chroma Total Error,track
0,0.73855843247,0.231903943436,0.214310855204,0.0758413250259,0.692254731538,0.0062501220727,0.774346178636,0.858300287691,0.26950233403,0.258022140359,0.0382429344323,0.692254731538,0.0062501220727,0.736747788043,MAPS_MUS-chpn_op35_1_ENSTDkAm
1,0.898381746909,0.47127679207,0.447425725227,0.0493000448182,0.479423163112,0.00400727637025,0.5327304843,0.94838677254,0.497508634099,0.484393449356,0.0230682027893,0.479423163112,0.00400727637025,0.506498642271,MAPS_MUS-bach_846_SptkBGAm
2,0.890870211301,0.38725737333,0.369718574673,0.0375598689186,0.575182757751,0.00987837156541,0.622620998235,0.951542169548,0.413631207462,0.405098057369,0.011186034787,0.575182757751,0.00987837156541,0.596247164104,MAPS_MUS-ty_mai_SptkBGAm
3,0.841963322546,0.317663817664,0.299788745919,0.0562791118347,0.626057070502,0.00334644779089,0.685682630127,0.922899436653,0.348200153756,0.338357594068,0.0257427757428,0.626057070502,0.00334644779089,0.655146294035,MAPS_MUS-mz_332_2_ENSTDkCl
4,0.865537493105,0.37222574951,0.351878112324,0.0544279863529,0.573346264137,0.00339782455504,0.631172075045,0.932963431649,0.401222379594,0.389979587546,0.0254313562692,0.573346264137,0.00339782455504,0.602175444962,MAPS_MUS-mz_333_2_StbgTGd2
5,0.641529474243,0.423080290693,0.342185397635,0.133701076963,0.443218632344,0.102705542422,0.679625251729,0.688661710037,0.454163383241,0.376797907889,0.102617984415,0.443218632344,0.102705542422,0.64854215918,MAPS_MUS-grieg_elfentanz_AkPnBsdf
6,0.50453011192,0.277462972371,0.218048922808,0.143929032006,0.578607995623,0.12855133065,0.851088358279,0.615384615385,0.338426667709,0.279341322194,0.0829653366681,0.578607995623,0.12855133065,0.790124662941,MAPS_MUS-mos_op36_6_AkPnBsdf
7,0.901457541191,0.174187228311,0.170932468157,0.018686970288,0.807125801401,0.000354234634526,0.826167006324,0.94593065363,0.182780698148,0.180890799001,0.0100935004504,0.807125801401,0.000354234634526,0.817573536486,MAPS_MUS-bk_xmas5_StbgTGd2
8,0.837441409844,0.300537659472,0.283971236542,0.0470840520255,0.652378288502,0.0112543315774,0.710716672105,0.879875296334,0.315766164748,0.302716110075,0.03185554675,0.652378288502,0.0112543315774,0.69548816683,MAPS_MUS-schu_143_1_AkPnBcht
9,0.896432949968,0.405113051737,0.387000025204,0.0445611165343,0.550325831728,0.00224256655146,0.597129514814,0.960067721408,0.433870669868,0.426179801488,0.0158034984038,0.550325831728,0.00224256655146,0.568371896684,MAPS_MUS-chpn-p4_AkPnBcht
