,Precision,Recall,Accuracy,Substitution Error,Miss Error,False Alarm Error,Total Error,Chroma Precision,Chroma Recall,Chroma Accuracy,Chroma Substitution Error,Chroma Miss Error,Chroma False Alarm Error,Chroma Total Error,track
0,0.441608391608,0.352350397545,0.243751809322,0.249407169759,0.398242432696,0.196122192774,0.843771795229,0.598251748252,0.477332961361,0.361466145558,0.124424605942,0.398242432696,0.196122192774,0.718789231413,VS01_Schumann
1,0.778745072273,0.27331949729,0.253624351361,0.0618586417618,0.664821860948,0.0157961489681,0.742476651678,0.887812089356,0.311599215958,0.299794775085,0.0235789230947,0.664821860948,0.0157961489681,0.70419693301,PS01_Beethoven
2,0.735379931498,0.371912491179,0.328014485373,0.132418040675,0.495669468147,0.00141143260409,0.629498941426,0.836229861728,0.422916533008,0.390567602797,0.0814139988452,0.495669468147,0.00141143260409,0.578494899596,VS04_Franck
3,0.521441972661,0.606169185231,0.389489489489,0.214519395544,0.179311419224,0.341797787817,0.735628602586,0.577057089252,0.670821000156,0.449712793734,0.14986758062,0.179311419224,0.341797787817,0.670976787662,SQ03_Schubert
4,0.504874651811,0.285208497246,0.222871195819,0.24704956727,0.467741935484,0.0326514555468,0.747442958301,0.653551532033,0.369197482297,0.308767889456,0.163060582219,0.467741935484,0.0326514555468,0.663453973249,PS02_Chopin
5,0.596153846154,0.566949706074,0.409627182633,0.253429131287,0.179621162639,0.130633572828,0.563683866754,0.683836996337,0.650337470063,0.5,0.170041367298,0.179621162639,0.130633572828,0.480296102765,SQ02_Janacek
6,0.829455944312,0.397960977325,0.367860914778,0.0818245737388,0.520214448937,0.0,0.602039022675,0.895127312695,0.429469150993,0.408895025313,0.0503164000703,0.520214448937,0.0,0.570530849007,PQ02_Elgar
7,0.555001661682,0.508371385084,0.36115916955,0.300684931507,0.190943683409,0.106925418569,0.598554033486,0.669408441343,0.613165905632,0.470646649921,0.195890410959,0.190943683409,0.106925418569,0.493759512938,SQ01_Beethoven
8,0.688967861557,0.349780357703,0.302079804891,0.14888609978,0.501333542516,0.00902102290555,0.659240665202,0.800834363412,0.406573580169,0.369238441262,0.0920928773141,0.501333542516,0.00902102290555,0.602447442736,PQ03_Farranc
9,0.43897393463,0.476105003365,0.295996652253,0.296163338569,0.227731658066,0.31231770249,0.836212699125,0.518618121638,0.562485977115,0.369545990566,0.209782364819,0.227731658066,0.31231770249,0.749831725376,PS03_Mozart
